tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
jtexpert,JXPATH-10,org.apache.commons.jxpath.ri.axes.SimplePathInterpreter,3,88,244544,15,0,0,2,0,271,0,0.0,184,0,0.0,197,0,0.0,0,0.0,197,300,2
jtexpert,BCEL-10,org.apache.bcel.verifier.structurals.Subroutines,3,80,247584,683,42,0,11,0,119,87,73.109245,72,47,65.27778,75,62,82.666664,45,60.000004,30,300,2
jtexpert,RE2J-1,com.google.re2j.Parser,3,81,250516,597,216,0,59,0,760,589,77.5,565,383,67.78761,203,166,81.7734,46,22.660099,157,300,2
jtexpert,OKHTTP-5,okhttp3.internal.tls.DistinguishedNameParser,1,77,389472,495,18,0,2,0,156,79,50.641026,168,62,36.904762,200,114,57.0,65,32.5,135,480,2
jtexpert,OKHTTP-6,okhttp3.CacheControl,1,81,394116,224,114,0,17,0,128,116,90.625,70,60,85.71429,59,57,96.61017,52,88.1356,7,480,2
jtexpert,OKHTTP-7,okhttp3.internal.tls.OkHostnameVerifier,1,80,388417,43,6,0,3,0,80,4,5.0,64,0,0.0,63,0,0.0,0,0.0,63,480,2
jtexpert,GSON-10,com.google.gson.internal.Excluder,1,80,1336,16,0,0,0,0,89,0,0.0,82,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,OKHTTP-8,okhttp3.HttpUrl,1,80,3563,7,0,0,0,0,221,0,0.0,183,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,OKHTTP-1,okhttp3.Cookie,1,80,390028,183,64,0,27,0,236,12,5.0847454,208,5,2.4038463,108,2,1.8518518,1,0.9259259,107,480,2
jtexpert,OKHTTP-2,okhttp3.internal.platform.AndroidPlatform,1,79,3006,7,0,0,0,0,88,0,0.0,30,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,OKHTTP-3,okhttp3.ConnectionSpec,1,79,389869,222,116,0,27,0,82,54,65.85366,66,35,53.0303,71,47,66.19718,46,64.788734,25,480,2
jtexpert,OKHTTP-4,okhttp3.internal.http.HttpHeaders,1,81,400238,1533,74,0,8,0,83,50,60.240967,62,33,53.22581,71,45,63.380283,37,52.112675,34,480,2
jtexpert,BCEL-5,org.apache.bcel.verifier.statics.Pass3aVerifier,1,82,390050,54,8,0,1,0,120,5,4.166667,72,0,0.0,69,1,1.4492754,1,1.4492754,68,480,2
jtexpert,JXPATH-4,org.apache.commons.jxpath.util.MethodLookupUtils,1,79,388860,180,78,0,2,0,139,105,75.53957,102,75,73.52941,92,77,83.69565,61,66.30435,31,480,2
jtexpert,BCEL-6,org.apache.bcel.verifier.structurals.LocalVariables,1,81,391561,379,36,0,4,0,62,47,75.80645,54,31,57.40741,50,46,92.0,34,68.0,16,480,2
jtexpert,JXPATH-5,org.apache.commons.jxpath.ri.compiler.Step,1,83,388204,139,56,0,0,0,54,15,27.777779,50,14,28.0,42,14,33.333336,14,33.333336,28,480,2
jtexpert,BCEL-7,org.apache.bcel.util.Class2HTML,1,79,2643,7,0,0,0,0,95,0,0.0,45,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,JXPATH-2,org.apache.commons.jxpath.ri.compiler.Path,1,80,389374,163,36,0,2,0,111,24,21.621622,86,16,18.60465,88,22,25.0,20,22.727274,68,480,2
jtexpert,LA4J-10,org.la4j.linear.GaussianSolver,1,81,398621,270,22,0,10,0,37,36,97.2973,22,21,95.454544,53,52,98.11321,46,86.79245,7,480,2
jtexpert,BCEL-8,org.apache.bcel.generic.BranchInstruction,1,88,391238,1515,46,0,9,0,61,50,81.96721,24,18,75.0,32,30,93.75,25,78.125,7,480,2
jtexpert,JXPATH-3,org.apache.commons.jxpath.ri.compiler.CoreOperationCompare,1,80,389671,157,32,0,2,0,62,37,59.67742,64,37,57.8125,49,34,69.38776,28,57.14286,21,480,2
jtexpert,BCEL-9,org.apache.bcel.classfile.StackMapEntry,1,83,408987,3360,130,0,64,0,189,168,88.88889,196,157,80.102036,114,101,88.5965,76,66.66667,38,480,2
jtexpert,JXPATH-8,org.apache.commons.jxpath.util.ValueUtils,1,146,415505,669,150,0,50,0,246,126,51.219513,150,87,58.0,152,86,56.578945,73,48.026314,79,480,2
jtexpert,JXPATH-9,org.apache.commons.jxpath.ri.model.beans.PropertyIterator,1,77,388381,33,0,0,2,0,154,0,0.0,98,0,0.0,122,0,0.0,0,0.0,122,480,2
jtexpert,JXPATH-6,org.apache.commons.jxpath.JXPathContext,1,81,393248,503,76,0,35,0,96,78,81.25,46,34,73.91304,50,43,86.0,30,60.000004,20,480,2
jtexpert,JXPATH-7,org.apache.commons.jxpath.ri.parser.XPathParserTokenManager,1,77,499994,9966,414,0,44,0,1029,685,66.56948,872,479,54.931194,352,216,61.363636,65,18.46591,287,480,2
jtexpert,FREEHEP-10,org.freehep.math.minuit.MnUserTransformation,1,81,452360,441,68,0,29,0,169,99,58.57988,72,43,59.72222,112,65,58.035713,39,34.82143,73,480,2
jtexpert,JXPATH-1,org.apache.commons.jxpath.util.BasicTypeConverter,1,81,3263,8,0,0,0,0,233,0,0.0,298,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,BCEL-1,org.apache.bcel.classfile.Utility,1,80,3148,17,0,0,0,0,501,0,0.0,344,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,BCEL-2,org.apache.bcel.verifier.structurals.InstConstraintVisitor,1,80,399821,2909,186,0,93,0,1076,75,6.97026,776,25,3.2216494,243,16,6.584362,2,0.82304525,241,480,2
jtexpert,BCEL-3,org.apache.bcel.generic.ConstantPoolGen,1,94,394409,955,142,0,26,0,280,246,87.85715,140,108,77.14286,163,149,91.41104,121,74.23312,42,480,2
jtexpert,BCEL-4,org.apache.bcel.generic.InstructionList,1,86,3438,12,0,0,0,0,431,0,0.0,219,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,FREEHEP-8,org.freehep.math.minuit.MnPrint,1,81,409716,2612,42,0,8,0,210,140,66.66667,72,42,58.333332,170,118,69.411766,81,47.64706,89,480,2
jtexpert,FREEHEP-9,org.freehep.math.minuit.MnMinos,1,82,404578,415,14,0,7,0,111,15,13.513513,74,5,6.7567563,78,2,2.5641026,0,0.0,78,480,2
jtexpert,FREEHEP-6,org.freehep.math.minuit.SimplexBuilder,1,82,394829,135,2,0,1,0,97,2,2.0618556,54,0,0.0,100,0,0.0,0,0.0,100,480,2
jtexpert,FREEHEP-7,org.freehep.math.minuit.MnHesse,1,82,397625,199,22,0,7,0,126,18,14.285715,48,0,0.0,127,7,5.511811,3,2.3622048,124,480,2
jtexpert,FREEHEP-1,org.freehep.math.minuit.MnPlot,1,79,397959,35,6,0,0,0,203,10,4.9261084,116,3,2.586207,116,3,2.586207,1,0.86206895,115,480,2
jtexpert,FREEHEP-4,org.freehep.math.minuit.MnAlgebraicSymMatrix,1,82,401761,5915,44,0,6,0,237,135,56.962025,126,74,58.73016,189,92,48.677246,15,7.936508,174,480,2
jtexpert,FREEHEP-5,org.freehep.math.minuit.MnUserParameterState,1,80,452429,1760,142,0,34,0,262,185,70.61069,110,58,52.727272,135,93,68.88889,52,38.518517,83,480,2
jtexpert,FREEHEP-2,org.freehep.math.minuit.MnLineSearch,1,81,399092,42,2,0,1,0,104,11,10.576923,94,4,4.255319,140,7,5.0,0,0.0,140,480,2
jtexpert,FREEHEP-3,org.freehep.math.minuit.MnFunctionCross,1,80,405275,92,4,0,3,0,220,27,12.272728,160,3,1.8750001,132,5,3.787879,0,0.0,132,480,2
jtexpert,IMAGE-1,org.apache.commons.imaging.formats.tiff.write.TiffImageWriterBase,1,80,395166,7761,24,0,10,0,304,171,56.25,180,70,38.88889,107,60,56.074768,29,27.102804,78,480,2
jtexpert,RE2J-3,com.google.re2j.Simplify,1,80,389855,161,32,0,0,0,64,42,65.625,56,35,62.5,58,41,70.68965,9,15.517241,49,480,2
jtexpert,IMAGE-3,org.apache.commons.imaging.formats.bmp.BmpImageParser,1,237,4237,28,0,0,0,0,380,0,0.0,193,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,RE2J-2,com.google.re2j.CharClass,1,197,412432,369,112,0,11,0,176,169,96.02273,112,107,95.53571,102,101,99.01961,82,80.39216,20,480,2
jtexpert,IMAGE-2,org.apache.commons.imaging.common.RationalNumber,1,82,389679,14,0,0,0,0,76,0,0.0,60,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,RE2J-5,com.google.re2j.Compiler,1,82,388893,230,60,0,1,0,117,112,95.726494,85,72,84.70589,103,98,95.14563,26,25.24272,77,480,2
jtexpert,RE2J-4,com.google.re2j.Utils,1,79,389279,263,144,0,2,0,86,83,96.51163,96,89,92.70833,117,117,100.0,87,74.35898,30,480,2
jtexpert,IMAGE-4,org.apache.commons.imaging.formats.tiff.TiffField,1,87,401773,3416,170,0,30,0,253,195,77.0751,134,97,72.38806,184,157,85.32609,140,76.08696,44,480,2
jtexpert,RE2J-7,com.google.re2j.Regexp,1,351,395584,574,94,0,34,0,164,58,35.365852,119,32,26.890759,108,26,24.074074,19,17.592592,89,480,2
jtexpert,RE2J-6,com.google.re2j.Machine,1,78,391159,320,88,0,8,0,159,147,92.45283,121,98,80.99173,104,102,98.07692,50,48.076923,54,480,2
jtexpert,RE2J-8,com.google.re2j.RE2,1,79,391188,4208,182,0,23,0,204,196,96.07843,98,93,94.897964,167,165,98.80239,64,38.323357,103,480,2
jtexpert,LA4J-7,org.la4j.matrix.sparse.CCSMatrix,1,81,391914,29,0,0,0,0,339,0,0.0,210,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,GSON-9,com.google.gson.reflect.TypeToken,1,82,1325,7,0,0,0,0,93,0,0.0,60,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,LA4J-6,org.la4j.linear.ForwardBackSubstitutionSolver,1,80,400271,289,14,0,6,0,26,25,96.15385,20,18,90.0,36,35,97.22222,33,91.66667,3,480,2
jtexpert,GSON-6,com.google.gson.internal.bind.JsonTreeReader,1,334,1598,7,0,0,0,0,165,0,0.0,86,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,LA4J-9,org.la4j.decomposition.SingularValueDecompositor,1,148,428831,2428,42,0,0,0,265,201,75.84906,175,148,84.57143,161,120,74.53416,15,9.31677,146,480,2
jtexpert,GSON-7,com.google.gson.GsonBuilder,1,219,1864,7,0,0,0,0,94,0,0.0,38,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,LA4J-8,org.la4j.matrix.dense.Basic2DMatrix,1,241,408732,6991,96,0,24,0,105,94,89.52381,68,53,77.94118,110,102,92.72727,84,76.36363,26,480,2
jtexpert,GSON-4,com.google.gson.stream.JsonReader,1,80,1320,7,0,0,0,0,656,0,0.0,468,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,LA4J-3,org.la4j.matrix.sparse.CRSMatrix,1,80,392713,11,0,0,0,0,339,0,0.0,210,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,GSON-5,com.google.gson.internal.LinkedTreeMap,1,82,1324,7,0,0,0,0,190,0,0.0,150,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,LA4J-2,org.la4j.decomposition.EigenDecompositor,1,82,421612,4711,72,0,1,0,429,395,92.07459,222,188,84.684685,241,223,92.53112,23,9.543569,218,480,2
jtexpert,GSON-2,com.google.gson.internal.LinkedHashTreeMap,1,268,1427,15,0,0,0,0,234,0,0.0,170,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,LA4J-5,org.la4j.Matrix,1,158,439883,10,127,1,0,0,520,0,0.0,280,0,0.0,174,0,0.0,0,0.0,174,480,1
jtexpert,GSON-3,com.google.gson.JsonPrimitive,1,80,1408,7,0,0,0,0,82,0,0.0,80,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,LA4J-4,org.la4j.matrix.dense.Basic1DMatrix,1,80,410945,12534,78,0,18,0,116,98,84.48276,66,40,60.606064,158,124,78.48101,65,41.13924,93,480,2
jtexpert,GSON-1,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,1,79,1318,7,0,0,0,0,63,0,0.0,36,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,LA4J-1,org.la4j.vector.sparse.CompressedVector,1,85,430456,671,146,0,41,0,198,182,91.91919,126,107,84.92063,102,97,95.09804,73,71.56863,29,480,2
jtexpert,JXPATH-10,org.apache.commons.jxpath.ri.axes.SimplePathInterpreter,1,80,389221,37,0,0,2,0,271,0,0.0,184,0,0.0,197,0,0.0,0,0.0,197,480,2
jtexpert,BCEL-10,org.apache.bcel.verifier.structurals.Subroutines,1,81,390439,579,38,0,14,0,119,88,73.949585,72,48,66.66667,75,62,82.666664,48,64.0,27,480,2
jtexpert,RE2J-1,com.google.re2j.Parser,1,79,394314,3473,202,0,63,0,760,592,77.89474,565,387,68.495575,203,167,82.26601,28,13.793103,175,480,2
jtexpert,OKHTTP-5,okhttp3.internal.tls.DistinguishedNameParser,2,82,389121,140,18,0,6,0,156,79,50.641026,168,62,36.904762,200,114,57.0,61,30.5,139,480,2
jtexpert,OKHTTP-6,okhttp3.CacheControl,2,79,397114,1171,120,0,26,0,128,114,89.0625,70,56,80.0,59,57,96.61017,49,83.05085,10,480,2
jtexpert,OKHTTP-7,okhttp3.internal.tls.OkHostnameVerifier,2,80,388386,54,6,0,3,0,80,4,5.0,64,0,0.0,63,0,0.0,0,0.0,63,480,2
jtexpert,GSON-10,com.google.gson.internal.Excluder,2,80,1323,27,0,0,0,0,89,0,0.0,82,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,OKHTTP-8,okhttp3.HttpUrl,2,79,3641,31,0,0,0,0,221,0,0.0,183,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,OKHTTP-1,okhttp3.Cookie,2,80,391307,152,60,0,25,0,236,12,5.0847454,208,5,2.4038463,108,2,1.8518518,1,0.9259259,107,480,2
jtexpert,OKHTTP-2,okhttp3.internal.platform.AndroidPlatform,2,136,3626,26,0,0,0,0,88,0,0.0,30,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,OKHTTP-3,okhttp3.ConnectionSpec,2,98,396372,341,112,0,24,0,82,54,65.85366,66,35,53.0303,71,47,66.19718,46,64.788734,25,480,2
jtexpert,OKHTTP-4,okhttp3.internal.http.HttpHeaders,2,211,392372,158,74,0,8,0,83,50,60.240967,62,34,54.83871,71,45,63.380283,39,54.929577,32,480,2
jtexpert,BCEL-5,org.apache.bcel.verifier.statics.Pass3aVerifier,2,83,390309,47,6,0,1,0,120,5,4.166667,72,0,0.0,69,1,1.4492754,1,1.4492754,68,480,2
jtexpert,JXPATH-4,org.apache.commons.jxpath.util.MethodLookupUtils,2,81,389214,888,76,0,2,0,139,105,75.53957,102,75,73.52941,92,77,83.69565,63,68.478264,29,480,2
jtexpert,BCEL-6,org.apache.bcel.verifier.structurals.LocalVariables,2,80,390854,7,18,1,0,0,62,0,0.0,54,0,0.0,50,0,0.0,0,0.0,50,480,1
jtexpert,JXPATH-5,org.apache.commons.jxpath.ri.compiler.Step,2,80,387953,114,56,0,0,0,54,15,27.777779,50,14,28.0,42,14,33.333336,14,33.333336,28,480,2
jtexpert,BCEL-7,org.apache.bcel.util.Class2HTML,2,80,2624,7,0,0,0,0,95,0,0.0,45,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,JXPATH-2,org.apache.commons.jxpath.ri.compiler.Path,2,79,389004,125,28,0,2,0,111,23,20.72072,86,14,16.27907,88,21,23.863636,16,18.181818,72,480,2
jtexpert,LA4J-10,org.la4j.linear.GaussianSolver,2,80,399396,344,24,0,10,0,37,36,97.2973,22,21,95.454544,53,52,98.11321,44,83.01887,9,480,2
jtexpert,BCEL-8,org.apache.bcel.generic.BranchInstruction,2,84,391708,1033,44,0,7,0,61,52,85.2459,24,19,79.16667,32,30,93.75,25,78.125,7,480,2
jtexpert,JXPATH-3,org.apache.commons.jxpath.ri.compiler.CoreOperationCompare,2,151,389652,146,30,0,2,0,62,37,59.67742,64,38,59.375,49,34,69.38776,27,55.10204,22,480,2
jtexpert,BCEL-9,org.apache.bcel.classfile.StackMapEntry,2,80,397341,745,108,0,52,0,189,173,91.53439,196,162,82.65306,114,108,94.73685,77,67.54386,37,480,2
jtexpert,JXPATH-8,org.apache.commons.jxpath.util.ValueUtils,2,78,422744,1837,150,0,46,0,246,124,50.4065,150,86,57.333332,152,86,56.578945,75,49.342106,77,480,2
jtexpert,JXPATH-9,org.apache.commons.jxpath.ri.model.beans.PropertyIterator,2,77,388077,16,0,0,2,0,154,0,0.0,98,0,0.0,122,0,0.0,0,0.0,122,480,2
jtexpert,JXPATH-6,org.apache.commons.jxpath.JXPathContext,2,82,394318,1250,76,0,20,0,96,78,81.25,46,34,73.91304,50,43,86.0,34,68.0,16,480,2
jtexpert,JXPATH-7,org.apache.commons.jxpath.ri.parser.XPathParserTokenManager,2,84,506996,9613,404,0,53,0,1029,693,67.34694,872,498,57.11009,352,223,63.352276,67,19.03409,285,480,2
jtexpert,FREEHEP-10,org.freehep.math.minuit.MnUserTransformation,2,91,443450,871,62,0,27,0,169,114,67.45562,72,48,66.66667,112,81,72.32143,51,45.535713,61,480,2
jtexpert,JXPATH-1,org.apache.commons.jxpath.util.BasicTypeConverter,2,81,3186,9,0,0,0,0,233,0,0.0,298,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,BCEL-1,org.apache.bcel.classfile.Utility,2,80,3114,8,0,0,0,0,501,0,0.0,344,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,BCEL-2,org.apache.bcel.verifier.structurals.InstConstraintVisitor,2,81,400866,949,166,0,82,0,1076,76,7.063197,776,28,3.6082473,243,14,5.761317,2,0.82304525,241,480,2
jtexpert,BCEL-3,org.apache.bcel.generic.ConstantPoolGen,2,81,397869,2330,134,0,36,0,280,250,89.28571,140,110,78.57143,163,151,92.63804,121,74.23312,42,480,2
jtexpert,BCEL-4,org.apache.bcel.generic.InstructionList,2,81,4290,13,0,0,0,0,431,0,0.0,219,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,FREEHEP-8,org.freehep.math.minuit.MnPrint,2,133,412855,1475,56,0,7,0,210,131,62.38095,72,41,56.944443,170,112,65.882355,74,43.52941,96,480,2
jtexpert,FREEHEP-9,org.freehep.math.minuit.MnMinos,2,86,427037,154,24,0,12,0,111,14,12.612613,74,5,6.7567563,78,1,1.2820513,0,0.0,78,480,2
jtexpert,FREEHEP-6,org.freehep.math.minuit.SimplexBuilder,2,78,394651,73,2,0,2,0,97,2,2.0618556,54,0,0.0,100,0,0.0,0,0.0,100,480,2
jtexpert,FREEHEP-7,org.freehep.math.minuit.MnHesse,2,79,400378,162,26,0,10,0,126,18,14.285715,48,1,2.0833335,127,7,5.511811,3,2.3622048,124,480,2
jtexpert,FREEHEP-1,org.freehep.math.minuit.MnPlot,2,87,400351,33,6,0,1,0,203,10,4.9261084,116,2,1.7241379,116,3,2.586207,3,2.586207,113,480,2
jtexpert,FREEHEP-4,org.freehep.math.minuit.MnAlgebraicSymMatrix,2,82,404227,13248,30,0,7,0,237,135,56.962025,126,73,57.93651,189,92,48.677246,16,8.465609,173,480,2
jtexpert,FREEHEP-5,org.freehep.math.minuit.MnUserParameterState,2,88,448353,565,146,0,35,0,262,177,67.55725,110,48,43.636364,135,90,66.66667,45,33.333336,90,480,2
jtexpert,FREEHEP-2,org.freehep.math.minuit.MnLineSearch,2,79,403951,103,2,0,1,0,104,11,10.576923,94,4,4.255319,140,7,5.0,0,0.0,140,480,2
jtexpert,FREEHEP-3,org.freehep.math.minuit.MnFunctionCross,2,152,409300,101,6,0,3,0,220,30,13.636364,160,6,3.7500002,132,7,5.3030305,0,0.0,132,480,2
jtexpert,IMAGE-1,org.apache.commons.imaging.formats.tiff.write.TiffImageWriterBase,2,93,396191,5437,28,0,6,0,304,171,56.25,180,70,38.88889,107,60,56.074768,49,45.79439,58,480,2
jtexpert,RE2J-3,com.google.re2j.Simplify,2,80,388061,152,32,0,0,0,64,42,65.625,56,35,62.5,58,41,70.68965,5,8.620689,53,480,2
jtexpert,IMAGE-3,org.apache.commons.imaging.formats.bmp.BmpImageParser,2,80,2933,7,0,0,0,0,380,0,0.0,193,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,RE2J-2,com.google.re2j.CharClass,2,81,414586,868,120,0,12,0,176,169,96.02273,112,108,96.42857,102,101,99.01961,80,78.43137,22,480,2
jtexpert,IMAGE-2,org.apache.commons.imaging.common.RationalNumber,2,83,390133,151,48,0,6,0,76,71,93.42105,60,52,86.666664,96,94,97.91667,58,60.416668,38,480,2
jtexpert,RE2J-5,com.google.re2j.Compiler,2,80,388970,247,62,0,1,0,117,112,95.726494,85,72,84.70589,103,98,95.14563,26,25.24272,77,480,2
jtexpert,RE2J-4,com.google.re2j.Utils,2,81,389322,2617,152,0,1,0,86,83,96.51163,96,91,94.79167,117,117,100.0,90,76.92308,27,480,2
jtexpert,IMAGE-4,org.apache.commons.imaging.formats.tiff.TiffField,2,78,391393,492,150,0,19,0,253,197,77.865616,134,97,72.38806,184,158,85.86956,140,76.08696,44,480,2
jtexpert,RE2J-7,com.google.re2j.Regexp,2,82,393576,317,90,0,32,0,164,59,35.975613,119,32,26.890759,108,26,24.074074,19,17.592592,89,480,2
jtexpert,RE2J-6,com.google.re2j.Machine,2,82,391612,1720,102,0,11,0,159,151,94.96855,121,102,84.29752,104,102,98.07692,47,45.192307,57,480,2
jtexpert,RE2J-8,com.google.re2j.RE2,2,81,390936,528,190,0,21,0,204,196,96.07843,98,93,94.897964,167,165,98.80239,40,23.952095,127,480,2
jtexpert,LA4J-7,org.la4j.matrix.sparse.CCSMatrix,2,84,399432,7,0,0,0,0,339,0,0.0,210,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,GSON-9,com.google.gson.reflect.TypeToken,2,82,1329,7,0,0,0,0,93,0,0.0,60,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,LA4J-6,org.la4j.linear.ForwardBackSubstitutionSolver,2,82,396937,801,16,0,6,0,26,25,96.15385,20,18,90.0,36,35,97.22222,32,88.88889,4,480,2
jtexpert,GSON-6,com.google.gson.internal.bind.JsonTreeReader,2,79,1317,7,0,0,0,0,165,0,0.0,86,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,LA4J-9,org.la4j.decomposition.SingularValueDecompositor,2,78,428343,7286,44,0,0,0,265,265,100.0,175,165,94.28571,161,161,100.0,15,9.31677,146,480,2
jtexpert,GSON-7,com.google.gson.GsonBuilder,2,84,1441,24,0,0,0,0,94,0,0.0,38,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,LA4J-8,org.la4j.matrix.dense.Basic2DMatrix,2,90,389345,7,0,0,0,0,105,0,0.0,68,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,GSON-4,com.google.gson.stream.JsonReader,2,81,1337,17,0,0,0,0,656,0,0.0,468,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,LA4J-3,org.la4j.matrix.sparse.CRSMatrix,2,82,429824,7,0,0,0,0,339,0,0.0,210,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,GSON-5,com.google.gson.internal.LinkedTreeMap,2,81,1346,7,0,0,0,0,190,0,0.0,150,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,LA4J-2,org.la4j.decomposition.EigenDecompositor,2,83,418485,5241,58,0,1,0,429,357,83.21678,222,169,76.12613,241,189,78.42324,23,9.543569,218,480,2
jtexpert,GSON-2,com.google.gson.internal.LinkedHashTreeMap,2,79,1373,17,0,0,0,0,234,0,0.0,170,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,LA4J-5,org.la4j.Matrix,2,97,411450,15,0,0,0,0,520,0,0.0,280,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,GSON-3,com.google.gson.JsonPrimitive,2,82,1324,7,0,0,0,0,82,0,0.0,80,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,LA4J-4,org.la4j.matrix.dense.Basic1DMatrix,2,80,409807,13913,82,0,26,0,116,95,81.89655,66,39,59.090908,158,123,77.8481,63,39.873417,95,480,2
jtexpert,GSON-1,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,2,81,1368,10,0,0,0,0,63,0,0.0,36,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,LA4J-1,org.la4j.vector.sparse.CompressedVector,2,83,401613,9,0,0,0,0,198,0,0.0,126,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,JXPATH-10,org.apache.commons.jxpath.ri.axes.SimplePathInterpreter,2,80,388321,16,0,0,2,0,271,0,0.0,184,0,0.0,197,0,0.0,0,0.0,197,480,2
jtexpert,BCEL-10,org.apache.bcel.verifier.structurals.Subroutines,2,82,390639,541,44,0,15,0,119,87,73.109245,72,47,65.27778,75,62,82.666664,48,64.0,27,480,2
jtexpert,RE2J-1,com.google.re2j.Parser,2,80,395425,3414,192,0,55,0,760,603,79.3421,565,395,69.91151,203,167,82.26601,32,15.763547,171,480,2
jtexpert,OKHTTP-5,okhttp3.internal.tls.DistinguishedNameParser,3,81,389934,66,18,0,3,0,156,79,50.641026,168,62,36.904762,200,114,57.0,62,31.0,138,480,2
jtexpert,OKHTTP-6,okhttp3.CacheControl,3,81,400101,234,106,0,25,0,128,114,89.0625,70,58,82.85715,59,57,96.61017,51,86.440674,8,480,2
jtexpert,OKHTTP-7,okhttp3.internal.tls.OkHostnameVerifier,3,90,388747,46,6,0,4,0,80,4,5.0,64,0,0.0,63,0,0.0,0,0.0,63,480,2
jtexpert,GSON-10,com.google.gson.internal.Excluder,3,98,1390,16,0,0,0,0,89,0,0.0,82,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,OKHTTP-8,okhttp3.HttpUrl,3,87,3741,7,0,0,0,0,221,0,0.0,183,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,OKHTTP-1,okhttp3.Cookie,3,88,391599,143,54,0,23,0,236,12,5.0847454,208,5,2.4038463,108,2,1.8518518,1,0.9259259,107,480,2
jtexpert,OKHTTP-2,okhttp3.internal.platform.AndroidPlatform,3,217,4283,15,0,0,0,0,88,0,0.0,30,0,0.0,0,0,0.0,0,0.0,0,480,0
jtexpert,OKHTTP-3,okhttp3.ConnectionSpec,3,85,390761,325,114,0,32,0,82,54,65.85366,66,35,53.0303,71,47,66.19718,46,64.788734,25,480,2
jtexpert,OKHTTP-4,okhttp3.internal.http.HttpHeaders,3,81,395824,203,76,0,9,0,83,50,60.240967,62,34,54.83871,71,45,63.380283,38,53.521126,33,480,2
jtexpert,BCEL-5,org.apache.bcel.verifier.statics.Pass3aVerifier,3,86,390366,48,6,0,1,0,120,5,4.166667,72,0,0.0,69,1,1.4492754,1,1.4492754,68,480,2
jtexpert,JXPATH-4,org.apache.commons.jxpath.util.MethodLookupUtils,3,93,389102,1117,70,0,3,0,139,105,75.53957,102,74,72.54902,92,77,83.69565,61,66.30435,31,480,2
jtexpert,BCEL-6,org.apache.bcel.verifier.structurals.LocalVariables,3,81,390031,493,38,0,4,0,62,47,75.80645,54,31,57.40741,50,46,92.0,36,72.0,14,480,2
jtexpert,JXPATH-5,org.apache.commons.jxpath.ri.compiler.Step,3,82,388035,110,56,0,0,0,54,15,27.777779,50,14,28.0,42,14,33.333336,14,33.333336,28,480,2
